X,Y,Z
26.7255,-26.3807,-71.2120
26.7255,1.1193,-71.2120
26.3059,-0.9612,-71.7120
26.8487,26.6648,-71.0379
26.9797,26.9884,-70.7921
26.6158,26.8152,-71.0826
25.9612,26.3059,-71.7120
-26.6648,26.8487,-71.0379
-26.9884,26.9797,-70.7921
-26.8152,26.6158,-71.0826
-26.3059,25.9612,-71.7120
-26.8487,-26.6648,-71.0379
-26.9797,-26.9884,-70.7921
-26.6158,-26.8152,-71.0826
-25.9612,-26.3059,-71.7120
26.6648,-26.8487,-71.0379
26.9884,-26.9797,-70.7921
26.8152,-26.6158,-71.0826
26.3059,-25.9612,-71.7120
26.3059,-0.9612,-71.7120
25.8864,-0.5416,-72.2120
26.4292,26.2453,-71.5379
26.5601,26.5688,-71.2921
26.1962,26.3957,-71.5826
25.5416,25.8864,-72.2120
-26.2453,26.4292,-71.5379
-26.5688,26.5601,-71.2921
-26.3957,26.1962,-71.5826
-25.8864,25.5416,-72.2120
-26.4292,-26.2453,-71.5379
-26.5601,-26.5688,-71.2921
-26.1962,-26.3957,-71.5826
-25.5416,-25.8864,-72.2120
26.2453,-26.4292,-71.5379
26.5688,-26.5601,-71.2921
26.3957,-26.1962,-71.5826
25.8864,-25.5416,-72.2120
25.8864,-0.5416,-72.2120
25.4668,-0.1221,-72.7120
26.0096,25.8257,-72.0379
26.1406,26.1493,-71.7921
25.7767,25.9761,-72.0826
25.1221,25.4668,-72.7120
-25.8257,26.0096,-72.0379
-26.1493,26.1406,-71.7921
-25.9761,25.7767,-72.0826
-25.4668,25.1221,-72.7120
-26.0096,-25.8257,-72.0379
-26.1406,-26.1493,-71.7921
-25.7767,-25.9761,-72.0826
-25.1221,-25.4668,-72.7120
25.8257,-26.0096,-72.0379
26.1493,-26.1406,-71.7921
25.9761,-25.7767,-72.0826
25.4668,-25.1221,-72.7120
25.4668,-0.1221,-72.7120
25.0473,0.2975,-73.2120
25.5901,25.4062,-72.5379
25.7210,25.7297,-72.2921
25.3571,25.5566,-72.5826
24.7025,25.0473,-73.2120
-25.4062,25.5901,-72.5379
-25.7297,25.7210,-72.2921
-25.5566,25.3571,-72.5826
-25.0473,24.7025,-73.2120
-25.5901,-25.4062,-72.5379
-25.7210,-25.7297,-72.2921
-25.3571,-25.5566,-72.5826
-24.7025,-25.0473,-73.2120
25.4062,-25.5901,-72.5379
25.7297,-25.7210,-72.2921
25.5566,-25.3571,-72.5826
25.0473,-24.7025,-73.2120
25.0473,0.2975,-73.2120
24.6277,0.7170,-73.7120
25.1705,24.9866,-73.0379
25.3015,25.3102,-72.7921
24.9376,25.1370,-73.0826
24.2830,24.6277,-73.7120
-24.9866,25.1705,-73.0379
-25.3102,25.3015,-72.7921
-25.1370,24.9376,-73.0826
-24.6277,24.2830,-73.7120
-25.1705,-24.9866,-73.0379
-25.3015,-25.3102,-72.7921
-24.9376,-25.1370,-73.0826
-24.2830,-24.6277,-73.7120
24.9866,-25.1705,-73.0379
25.3102,-25.3015,-72.7921
25.1370,-24.9376,-73.0826
24.6277,-24.2830,-73.7120
24.6277,0.7170,-73.7120
24.2082,1.1366,-74.2120
24.7510,24.5671,-73.5379
24.8819,24.8906,-73.2921
24.5180,24.7175,-73.5826
23.8634,24.2082,-74.2120
-24.5671,24.7510,-73.5379
-24.8906,24.8819,-73.2921
-24.7175,24.5180,-73.5826
-24.2082,23.8634,-74.2120
-24.7510,-24.5671,-73.5379
-24.8819,-24.8906,-73.2921
-24.5180,-24.7175,-73.5826
-23.8634,-24.2082,-74.2120
24.5671,-24.7510,-73.5379
24.8906,-24.8819,-73.2921
24.7175,-24.5180,-73.5826
24.2082,-23.8634,-74.2120
24.2082,1.1366,-74.2120
23.7886,-0.9439,-74.7120
24.3314,24.1475,-74.0379
24.4624,24.4711,-73.7921
24.0985,24.2979,-74.0826
23.4439,23.7886,-74.7120
-24.1475,24.3314,-74.0379
-24.4711,24.4624,-73.7921
-24.2979,24.0985,-74.0826
-23.7886,23.4439,-74.7120
-24.3314,-24.1475,-74.0379
-24.4624,-24.4711,-73.7921
-24.0985,-24.2979,-74.0826
-23.4439,-23.7886,-74.7120
24.1475,-24.3314,-74.0379
24.4711,-24.4624,-73.7921
24.2979,-24.0985,-74.0826
23.7886,-23.4439,-74.7120
23.7886,-0.9439,-74.7120
23.3691,-0.5243,-75.2120
23.9119,23.7280,-74.5379
24.0428,24.0515,-74.2921
23.6789,23.8784,-74.5826
23.0243,23.3691,-75.2120
-23.7280,23.9119,-74.5379
-24.0515,24.0428,-74.2921
-23.8784,23.6789,-74.5826
-23.3691,23.0243,-75.2120
-23.9119,-23.7280,-74.5379
-24.0428,-24.0515,-74.2921
-23.6789,-23.8784,-74.5826
-23.0243,-23.3691,-75.2120
23.7280,-23.9119,-74.5379
24.0515,-24.0428,-74.2921
23.8784,-23.6789,-74.5826
23.3691,-23.0243,-75.2120
23.3691,-0.5243,-75.2120
22.9495,-0.1048,-75.7120
23.4923,23.3084,-75.0379
23.6233,23.6320,-74.7921
23.2594,23.4588,-75.0826
22.6048,22.9495,-75.7120
-23.3084,23.4923,-75.0379
-23.6320,23.6233,-74.7921
-23.4588,23.2594,-75.0826
-22.9495,22.6048,-75.7120
-23.4923,-23.3084,-75.0379
-23.6233,-23.6320,-74.7921
-23.2594,-23.4588,-75.0826
-22.6048,-22.9495,-75.7120
23.3084,-23.4923,-75.0379
23.6320,-23.6233,-74.7921
23.4588,-23.2594,-75.0826
22.9495,-22.6048,-75.7120
22.9495,-0.1048,-75.7120
22.5300,0.3148,-76.2120
23.0728,22.8889,-75.5379
23.2037,23.2124,-75.2921
22.8398,23.0393,-75.5826
22.1852,22.5300,-76.2120
-22.8889,23.0728,-75.5379
-23.2124,23.2037,-75.2921
-23.0393,22.8398,-75.5826
-22.5300,22.1852,-76.2120
-23.0728,-22.8889,-75.5379
-23.2037,-23.2124,-75.2921
-22.8398,-23.0393,-75.5826
-22.1852,-22.5300,-76.2120
22.8889,-23.0728,-75.5379
23.2124,-23.2037,-75.2921
23.0393,-22.8398,-75.5826
22.5300,-22.1852,-76.2120
22.5300,0.3148,-76.2120
22.1104,0.7343,-76.7120
22.6532,22.4693,-76.0379
22.7842,22.7929,-75.7921
22.4203,22.6197,-76.0826
21.7657,22.1104,-76.7120
-22.4693,22.6532,-76.0379
-22.7929,22.7842,-75.7921
-22.6197,22.4203,-76.0826
-22.1104,21.7657,-76.7120
-22.6532,-22.4693,-76.0379
-22.7842,-22.7929,-75.7921
-22.4203,-22.6197,-76.0826
-21.7657,-22.1104,-76.7120
22.4693,-22.6532,-76.0379
22.7929,-22.7842,-75.7921
22.6197,-22.4203,-76.0826
22.1104,-21.7657,-76.7120
22.1104,0.7343,-76.7120
21.6909,1.1539,-77.2120
22.2337,22.0498,-76.5379
22.3646,22.3733,-76.2921
22.0007,22.2002,-76.5826
21.3461,21.6909,-77.2120
-22.0498,22.2337,-76.5379
-22.3733,22.3646,-76.2921
-22.2002,22.0007,-76.5826
-21.6909,21.3461,-77.2120
-22.2337,-22.0498,-76.5379
-22.3646,-22.3733,-76.2921
-22.0007,-22.2002,-76.5826
-21.3461,-21.6909,-77.2120
22.0498,-22.2337,-76.5379
22.3733,-22.3646,-76.2921
22.2002,-22.0007,-76.5826
21.6909,-21.3461,-77.2120
21.6909,1.1539,-77.2120
21.2713,-0.9266,-77.7120
21.8141,21.6302,-77.0379
21.9451,21.9538,-76.7921
21.5812,21.7806,-77.0826
20.9266,21.2713,-77.7120
-21.6302,21.8141,-77.0379
-21.9538,21.9451,-76.7921
-21.7806,21.5812,-77.0826
-21.2713,20.9266,-77.7120
-21.8141,-21.6302,-77.0379
-21.9451,-21.9538,-76.7921
-21.5812,-21.7806,-77.0826
-20.9266,-21.2713,-77.7120
21.6302,-21.8141,-77.0379
21.9538,-21.9451,-76.7921
21.7806,-21.5812,-77.0826
21.2713,-20.9266,-77.7120
21.2713,-0.9266,-77.7120
20.8518,-0.5070,-78.2120
21.3946,21.2107,-77.5379
21.5255,21.5342,-77.2921
21.1616,21.3611,-77.5826
20.5070,20.8518,-78.2120
-21.2107,21.3946,-77.5379
-21.5342,21.5255,-77.2921
-21.3611,21.1616,-77.5826
-20.8518,20.5070,-78.2120
-21.3946,-21.2107,-77.5379
-21.5255,-21.5342,-77.2921
-21.1616,-21.3611,-77.5826
-20.5070,-20.8518,-78.2120
21.2107,-21.3946,-77.5379
21.5342,-21.5255,-77.2921
21.3611,-21.1616,-77.5826
20.8518,-20.5070,-78.2120
20.8518,-0.5070,-78.2120
20.4322,-0.0875,-78.7120
20.9750,20.7911,-78.0379
21.1060,21.1147,-77.7921
20.7421,20.9415,-78.0826
20.0875,20.4322,-78.7120
-20.7911,20.9750,-78.0379
-21.1147,21.1060,-77.7921
-20.9415,20.7421,-78.0826
-20.4322,20.0875,-78.7120
-20.9750,-20.7911,-78.0379
-21.1060,-21.1147,-77.7921
-20.7421,-20.9415,-78.0826
-20.0875,-20.4322,-78.7120
20.7911,-20.9750,-78.0379
21.1147,-21.1060,-77.7921
20.9415,-20.7421,-78.0826
20.4322,-20.0875,-78.7120
20.4322,-0.0875,-78.7120
20.0127,0.3321,-79.2120
20.5555,20.3716,-78.5379
20.6864,20.6951,-78.2921
20.3225,20.5220,-78.5826
19.6679,20.0127,-79.2120
-20.3716,20.5555,-78.5379
-20.6951,20.6864,-78.2921
-20.5220,20.3225,-78.5826
-20.0127,19.6679,-79.2120
-20.5555,-20.3716,-78.5379
-20.6864,-20.6951,-78.2921
-20.3225,-20.5220,-78.5826
-19.6679,-20.0127,-79.2120
20.3716,-20.5555,-78.5379
20.6951,-20.6864,-78.2921
20.5220,-20.3225,-78.5826
20.0127,-19.6679,-79.2120
20.0127,0.3321,-79.2120
19.5931,0.7516,-79.7120
20.1359,19.9520,-79.0379
20.2669,20.2756,-78.7921
19.9030,20.1024,-79.0826
19.2484,19.5931,-79.7120
-19.9520,20.1359,-79.0379
-20.2756,20.2669,-78.7921
-20.1024,19.9030,-79.0826
-19.5931,19.2484,-79.7120
-20.1359,-19.9520,-79.0379
-20.2669,-20.2756,-78.7921
-19.9030,-20.1024,-79.0826
-19.2484,-19.5931,-79.7120
19.9520,-20.1359,-79.0379
20.2756,-20.2669,-78.7921
20.1024,-19.9030,-79.0826
19.5931,-19.2484,-79.7120
19.5931,0.7516,-79.7120
19.1736,1.1712,-80.2120
19.7164,19.5325,-79.5379
19.8473,19.8560,-79.2921
19.4834,19.6829,-79.5826
18.8288,19.1736,-80.2120
-19.5325,19.7164,-79.5379
-19.8560,19.8473,-79.2921
-19.6829,19.4834,-79.5826
-19.1736,18.8288,-80.2120
-19.7164,-19.5325,-79.5379
-19.8473,-19.8560,-79.2921
-19.4834,-19.6829,-79.5826
-18.8288,-19.1736,-80.2120
19.5325,-19.7164,-79.5379
19.8560,-19.8473,-79.2921
19.6829,-19.4834,-79.5826
19.1736,-18.8288,-80.2120
19.1736,1.1712,-80.2120
18.7540,-0.9093,-80.7120
19.2968,19.1129,-80.0379
19.4278,19.4365,-79.7921
19.0639,19.2633,-80.0826
18.4093,18.7540,-80.7120
-19.1129,19.2968,-80.0379
-19.4365,19.4278,-79.7921
-19.2633,19.0639,-80.0826
-18.7540,18.4093,-80.7120
-19.2968,-19.1129,-80.0379
-19.4278,-19.4365,-79.7921
-19.0639,-19.2633,-80.0826
-18.4093,-18.7540,-80.7120
19.1129,-19.2968,-80.0379
19.4365,-19.4278,-79.7921
19.2633,-19.0639,-80.0826
18.7540,-18.4093,-80.7120
18.7540,-0.9093,-80.7120
18.3345,-0.4897,-81.2120
18.8773,18.6934,-80.5379
19.0082,19.0169,-80.2921
18.6443,18.8438,-80.5826
17.9897,18.3345,-81.2120
-18.6934,18.8773,-80.5379
-19.0169,19.0082,-80.2921
-18.8438,18.6443,-80.5826
-18.3345,17.9897,-81.2120
-18.8773,-18.6934,-80.5379
-19.0082,-19.0169,-80.2921
-18.6443,-18.8438,-80.5826
-17.9897,-18.3345,-81.2120
18.6934,-18.8773,-80.5379
19.0169,-19.0082,-80.2921
18.8438,-18.6443,-80.5826
18.3345,-17.9897,-81.2120
18.3345,-0.4897,-81.2120
17.9149,-0.0702,-81.7120
18.4577,18.2738,-81.0379
18.5887,18.5974,-80.7921
18.2248,18.4242,-81.0826
17.5702,17.9149,-81.7120
-18.2738,18.4577,-81.0379
-18.5974,18.5887,-80.7921
-18.4242,18.2248,-81.0826
-17.9149,17.5702,-81.7120
-18.4577,-18.2738,-81.0379
-18.5887,-18.5974,-80.7921
-18.2248,-18.4242,-81.0826
-17.5702,-17.9149,-81.7120
18.2738,-18.4577,-81.0379
18.5974,-18.5887,-80.7921
18.4242,-18.2248,-81.0826
17.9149,-17.5702,-81.7120
17.9149,-0.0702,-81.7120
17.4954,0.3494,-82.2120
18.0382,17.8543,-81.5379
18.1691,18.1778,-81.2921
17.8052,18.0047,-81.5826
17.1506,17.4954,-82.2120
-17.8543,18.0382,-81.5379
-18.1778,18.1691,-81.2921
-18.0047,17.8052,-81.5826
-17.4954,17.1506,-82.2120
-18.0382,-17.8543,-81.5379
-18.1691,-18.1778,-81.2921
-17.8052,-18.0047,-81.5826
-17.1506,-17.4954,-82.2120
17.8543,-18.0382,-81.5379
18.1778,-18.1691,-81.2921
18.0047,-17.8052,-81.5826
17.4954,-17.1506,-82.2120
17.4954,0.3494,-82.2120
17.0758,0.7689,-82.7120
17.6186,17.4347,-82.0379
17.7496,17.7583,-81.7921
17.3857,17.5851,-82.0826
16.7311,17.0758,-82.7120
-17.4347,17.6186,-82.0379
-17.7583,17.7496,-81.7921
-17.5851,17.3857,-82.0826
-17.0758,16.7311,-82.7120
-17.6186,-17.4347,-82.0379
-17.7496,-17.7583,-81.7921
-17.3857,-17.5851,-82.0826
-16.7311,-17.0758,-82.7120
17.4347,-17.6186,-82.0379
17.7583,-17.7496,-81.7921
17.5851,-17.3857,-82.0826
17.0758,-16.7311,-82.7120
17.0758,0.7689,-82.7120
16.6563,1.1885,-83.2120
17.1991,17.0152,-82.5379
17.3300,17.3387,-82.2921
16.9661,17.1656,-82.5826
16.3115,16.6563,-83.2120
-17.0152,17.1991,-82.5379
-17.3387,17.3300,-82.2921
-17.1656,16.9661,-82.5826
-16.6563,16.3115,-83.2120
-17.1991,-17.0152,-82.5379
-17.3300,-17.3387,-82.2921
-16.9661,-17.1656,-82.5826
-16.3115,-16.6563,-83.2120
17.0152,-17.1991,-82.5379
17.3387,-17.3300,-82.2921
17.1656,-16.9661,-82.5826
16.6563,-16.3115,-83.2120
16.6563,1.1885,-83.2120
16.2367,-0.8920,-83.7120
16.7795,16.5956,-83.0379
16.9105,16.9192,-82.7921
16.5466,16.7460,-83.0826
15.8920,16.2367,-83.7120
-16.5956,16.7795,-83.0379
-16.9192,16.9105,-82.7921
-16.7460,16.5466,-83.0826
-16.2367,15.8920,-83.7120
-16.7795,-16.5956,-83.0379
-16.9105,-16.9192,-82.7921
-16.5466,-16.7460,-83.0826
-15.8920,-16.2367,-83.7120
16.5956,-16.7795,-83.0379
16.9192,-16.9105,-82.7921
16.7460,-16.5466,-83.0826
16.2367,-15.8920,-83.7120
16.2367,-0.8920,-83.7120
15.8172,-0.4724,-84.2120
16.3600,16.1761,-83.5379
16.4909,16.4996,-83.2921
16.1270,16.3265,-83.5826
15.4724,15.8172,-84.2120
-16.1761,16.3600,-83.5379
-16.4996,16.4909,-83.2921
-16.3265,16.1270,-83.5826
-15.8172,15.4724,-84.2120
-16.3600,-16.1761,-83.5379
-16.4909,-16.4996,-83.2921
-16.1270,-16.3265,-83.5826
-15.4724,-15.8172,-84.2120
16.1761,-16.3600,-83.5379
16.4996,-16.4909,-83.2921
16.3265,-16.1270,-83.5826
15.8172,-15.4724,-84.2120
15.8172,-0.4724,-84.2120
15.3976,-0.0529,-84.7120
15.9404,15.7565,-84.0379
16.0714,16.0801,-83.7921
15.7075,15.9069,-84.0826
15.0529,15.3976,-84.7120
-15.7565,15.9404,-84.0379
-16.0801,16.0714,-83.7921
-15.9069,15.7075,-84.0826
-15.3976,15.0529,-84.7120
-15.9404,-15.7565,-84.0379
-16.0714,-16.0801,-83.7921
-15.7075,-15.9069,-84.0826
-15.0529,-15.3976,-84.7120
15.7565,-15.9404,-84.0379
16.0801,-16.0714,-83.7921
15.9069,-15.7075,-84.0826
15.3976,-15.0529,-84.7120
15.3976,-0.0529,-84.7120
14.9781,0.3667,-85.2120
15.5209,15.3370,-84.5379
15.6518,15.6605,-84.2921
15.2879,15.4874,-84.5826
14.6333,14.9781,-85.2120
-15.3370,15.5209,-84.5379
-15.6605,15.6518,-84.2921
-15.4874,15.2879,-84.5826
-14.9781,14.6333,-85.2120
-15.5209,-15.3370,-84.5379
-15.6518,-15.6605,-84.2921
-15.2879,-15.4874,-84.5826
-14.6333,-14.9781,-85.2120
15.3370,-15.5209,-84.5379
15.6605,-15.6518,-84.2921
15.4874,-15.2879,-84.5826
14.9781,-14.6333,-85.2120
14.9781,0.3667,-85.2120
14.5585,0.7862,-85.7120
15.1013,14.9174,-85.0379
15.2323,15.2410,-84.7921
14.8684,15.0678,-85.0826
14.2138,14.5585,-85.7120
-14.9174,15.1013,-85.0379
-15.2410,15.2323,-84.7921
-15.0678,14.8684,-85.0826
-14.5585,14.2138,-85.7120
-15.1013,-14.9174,-85.0379
-15.2323,-15.2410,-84.7921
-14.8684,-15.0678,-85.0826
-14.2138,-14.5585,-85.7120
14.9174,-15.1013,-85.0379
15.2410,-15.2323,-84.7921
15.0678,-14.8684,-85.0826
14.5585,-14.2138,-85.7120
14.5585,0.7862,-85.7120
14.1390,1.2058,-86.2120
14.6818,14.4979,-85.5379
14.8127,14.8214,-85.2921
14.4488,14.6483,-85.5826
13.7942,14.1390,-86.2120
-14.4979,14.6818,-85.5379
-14.8214,14.8127,-85.2921
-14.6483,14.4488,-85.5826
-14.1390,13.7942,-86.2120
-14.6818,-14.4979,-85.5379
-14.8127,-14.8214,-85.2921
-14.4488,-14.6483,-85.5826
-13.7942,-14.1390,-86.2120
14.4979,-14.6818,-85.5379
14.8214,-14.8127,-85.2921
14.6483,-14.4488,-85.5826
14.1390,-13.7942,-86.2120
14.1390,1.2058,-86.2120
13.7194,-0.8747,-86.7120
14.2622,14.0783,-86.0379
14.3932,14.4019,-85.7921
14.0293,14.2287,-86.0826
13.3747,13.7194,-86.7120
-14.0783,14.2622,-86.0379
-14.4019,14.3932,-85.7921
-14.2287,14.0293,-86.0826
-13.7194,13.3747,-86.7120
-14.2622,-14.0783,-86.0379
-14.3932,-14.4019,-85.7921
-14.0293,-14.2287,-86.0826
-13.3747,-13.7194,-86.7120
14.0783,-14.2622,-86.0379
14.4019,-14.3932,-85.7921
14.2287,-14.0293,-86.0826
13.7194,-13.3747,-86.7120
13.7194,-0.8747,-86.7120
13.2999,-0.4551,-87.2120
13.8427,13.6588,-86.5379
13.9736,13.9823,-86.2921
13.6097,13.8092,-86.5826
12.9551,13.2999,-87.2120
-13.6588,13.8427,-86.5379
-13.9823,13.9736,-86.2921
-13.8092,13.6097,-86.5826
-13.2999,12.9551,-87.2120
-13.8427,-13.6588,-86.5379
-13.9736,-13.9823,-86.2921
-13.6097,-13.8092,-86.5826
-12.9551,-13.2999,-87.2120
13.6588,-13.8427,-86.5379
13.9823,-13.9736,-86.2921
13.8092,-13.6097,-86.5826
13.2999,-12.9551,-87.2120
13.2999,-0.4551,-87.2120
12.8803,-0.0356,-87.7120
13.4231,13.2392,-87.0379
13.5541,13.5628,-86.7921
13.1902,13.3896,-87.0826
12.5356,12.8803,-87.7120
-13.2392,13.4231,-87.0379
-13.5628,13.5541,-86.7921
-13.3896,13.1902,-87.0826
-12.8803,12.5356,-87.7120
-13.4231,-13.2392,-87.0379
-13.5541,-13.5628,-86.7921
-13.1902,-13.3896,-87.0826
-12.5356,-12.8803,-87.7120
13.2392,-13.4231,-87.0379
13.5628,-13.5541,-86.7921
13.3896,-13.1902,-87.0826
12.8803,-12.5356,-87.7120
12.8803,-0.0356,-87.7120
12.4608,0.3840,-88.2120
13.0036,12.8197,-87.5379
13.1345,13.1432,-87.2921
12.7706,12.9701,-87.5826
12.1160,12.4608,-88.2120
-12.8197,13.0036,-87.5379
-13.1432,13.1345,-87.2921
-12.9701,12.7706,-87.5826
-12.4608,12.1160,-88.2120
-13.0036,-12.8197,-87.5379
-13.1345,-13.1432,-87.2921
-12.7706,-12.9701,-87.5826
-12.1160,-12.4608,-88.2120
12.8197,-13.0036,-87.5379
13.1432,-13.1345,-87.2921
12.9701,-12.7706,-87.5826
12.4608,-12.1160,-88.2120
12.4608,0.3840,-88.2120
12.0412,0.8035,-88.7120
12.5840,12.4001,-88.0379
12.7150,12.7237,-87.7921
12.3511,12.5505,-88.0826
11.6965,12.0412,-88.7120
-12.4001,12.5840,-88.0379
-12.7237,12.7150,-87.7921
-12.5505,12.3511,-88.0826
-12.0412,11.6965,-88.7120
-12.5840,-12.4001,-88.0379
-12.7150,-12.7237,-87.7921
-12.3511,-12.5505,-88.0826
-11.6965,-12.0412,-88.7120
12.4001,-12.5840,-88.0379
12.7237,-12.7150,-87.7921
12.5505,-12.3511,-88.0826
12.0412,-11.6965,-88.7120
12.0412,0.8035,-88.7120
11.6217,1.2231,-89.2120
12.1645,11.9806,-88.5379
12.2955,12.3041,-88.2921
11.9315,12.1310,-88.5826
11.2769,11.6217,-89.2120
-11.9806,12.1645,-88.5379
-12.3041,12.2955,-88.2921
-12.1310,11.9315,-88.5826
-11.6217,11.2769,-89.2120
-12.1645,-11.9806,-88.5379
-12.2955,-12.3041,-88.2921
-11.9315,-12.1310,-88.5826
-11.2769,-11.6217,-89.2120
11.9806,-12.1645,-88.5379
12.3041,-12.2955,-88.2921
12.1310,-11.9315,-88.5826
11.6217,-11.2769,-89.2120
11.6217,1.2231,-89.2120
11.2021,-0.8574,-89.7120
11.7449,11.5610,-89.0379
11.8759,11.8846,-88.7921
11.5120,11.7114,-89.0826
10.8574,11.2021,-89.7120
-11.5610,11.7449,-89.0379
-11.8846,11.8759,-88.7921
-11.7114,11.5120,-89.0826
-11.2021,10.8574,-89.7120
-11.7449,-11.5610,-89.0379
-11.8759,-11.8846,-88.7921
-11.5120,-11.7114,-89.0826
-10.8574,-11.2021,-89.7120
11.5610,-11.7449,-89.0379
11.8846,-11.8759,-88.7921
11.7114,-11.5120,-89.0826
11.2021,-10.8574,-89.7120
11.2021,-0.8574,-89.7120
10.7826,-0.4378,-90.2120
11.3254,11.1415,-89.5379
11.4564,11.4650,-89.2921
11.0924,11.2919,-89.5826
10.4378,10.7826,-90.2120
-11.1415,11.3254,-89.5379
-11.4650,11.4564,-89.2921
-11.2919,11.0924,-89.5826
-10.7826,10.4378,-90.2120
-11.3254,-11.1415,-89.5379
-11.4564,-11.4650,-89.2921
-11.0924,-11.2919,-89.5826
-10.4378,-10.7826,-90.2120
11.1415,-11.3254,-89.5379
11.4650,-11.4564,-89.2921
11.2919,-11.0924,-89.5826
10.7826,-10.4378,-90.2120
10.7826,-0.4378,-90.2120
10.3630,-0.0183,-90.7120
10.9058,10.7219,-90.0379
11.0368,11.0455,-89.7921
10.6729,10.8724,-90.0826
10.0183,10.3630,-90.7120
-10.7219,10.9058,-90.0379
-11.0455,11.0368,-89.7921
-10.8724,10.6729,-90.0826
-10.3630,10.0183,-90.7120
-10.9058,-10.7219,-90.0379
-11.0368,-11.0455,-89.7921
-10.6729,-10.8724,-90.0826
-10.0183,-10.3630,-90.7120
10.7219,-10.9058,-90.0379
11.0455,-11.0368,-89.7921
10.8724,-10.6729,-90.0826
10.3630,-10.0183,-90.7120
10.3630,-0.0183,-90.7120
9.9435,0.4013,-91.2120
10.4863,10.3024,-90.5379
10.6173,10.6259,-90.2921
10.2533,10.4528,-90.5826
9.5987,9.9435,-91.2120
-10.3024,10.4863,-90.5379
-10.6259,10.6173,-90.2921
-10.4528,10.2533,-90.5826
-9.9435,9.5987,-91.2120
-10.4863,-10.3024,-90.5379
-10.6173,-10.6259,-90.2921
-10.2533,-10.4528,-90.5826
-9.5987,-9.9435,-91.2120
10.3024,-10.4863,-90.5379
10.6259,-10.6173,-90.2921
10.4528,-10.2533,-90.5826
9.9435,-9.5987,-91.2120
9.9435,0.4013,-91.2120
9.5239,0.8208,-91.7120
10.0667,9.8828,-91.0379
10.1977,10.2064,-90.7921
9.8338,10.0333,-91.0826
9.1792,9.5239,-91.7120
-9.8828,10.0667,-91.0379
-10.2064,10.1977,-90.7921
-10.0333,9.8338,-91.0826
-9.5239,9.1792,-91.7120
-10.0667,-9.8828,-91.0379
-10.1977,-10.2064,-90.7921
-9.8338,-10.0333,-91.0826
-9.1792,-9.5239,-91.7120
9.8828,-10.0667,-91.0379
10.2064,-10.1977,-90.7921
10.0333,-9.8338,-91.0826
9.5239,-9.1792,-91.7120
9.5239,0.8208,-91.7120
9.1044,1.2404,-92.2120
9.6472,9.4633,-91.5379
9.7782,9.7868,-91.2921
9.4142,9.6137,-91.5826
8.7596,9.1044,-92.2120
-9.4633,9.6472,-91.5379
-9.7868,9.7782,-91.2921
-9.6137,9.4142,-91.5826
-9.1044,8.7596,-92.2120
-9.6472,-9.4633,-91.5379
-9.7782,-9.7868,-91.2921
-9.4142,-9.6137,-91.5826
-8.7596,-9.1044,-92.2120
9.4633,-9.6472,-91.5379
9.7868,-9.7782,-91.2921
9.6137,-9.4142,-91.5826
9.1044,-8.7596,-92.2120
9.1044,1.2404,-92.2120
8.6848,-0.8401,-92.7120
9.2276,9.0437,-92.0379
9.3586,9.3673,-91.7921
8.9947,9.1942,-92.0826
8.3401,8.6848,-92.7120
-9.0437,9.2276,-92.0379
-9.3673,9.3586,-91.7921
-9.1942,8.9947,-92.0826
-8.6848,8.3401,-92.7120
-9.2276,-9.0437,-92.0379
-9.3586,-9.3673,-91.7921
-8.9947,-9.1942,-92.0826
-8.3401,-8.6848,-92.7120
9.0437,-9.2276,-92.0379
9.3673,-9.3586,-91.7921
9.1942,-8.9947,-92.0826
8.6848,-8.3401,-92.7120
8.6848,-0.8401,-92.7120
8.2653,-0.4205,-93.2120
8.8081,8.6242,-92.5379
8.9391,8.9477,-92.2921
8.5751,8.7746,-92.5826
7.9205,8.2653,-93.2120
-8.6242,8.8081,-92.5379
-8.9477,8.9391,-92.2921
-8.7746,8.5751,-92.5826
-8.2653,7.9205,-93.2120
-8.8081,-8.6242,-92.5379
-8.9391,-8.9477,-92.2921
-8.5751,-8.7746,-92.5826
-7.9205,-8.2653,-93.2120
8.6242,-8.8081,-92.5379
8.9477,-8.9391,-92.2921
8.7746,-8.5751,-92.5826
8.2653,-7.9205,-93.2120
8.2653,-0.4205,-93.2120
7.8457,-0.0010,-93.7120
8.3885,8.2046,-93.0379
8.5195,8.5282,-92.7921
8.1556,8.3551,-93.0826
7.5010,7.8457,-93.7120
-8.2046,8.3885,-93.0379
-8.5282,8.5195,-92.7921
-8.3551,8.1556,-93.0826
-7.8457,7.5010,-93.7120
-8.3885,-8.2046,-93.0379
-8.5195,-8.5282,-92.7921
-8.1556,-8.3551,-93.0826
-7.5010,-7.8457,-93.7120
8.2046,-8.3885,-93.0379
8.5282,-8.5195,-92.7921
8.3551,-8.1556,-93.0826
7.8457,-7.5010,-93.7120
7.8457,-0.0010,-93.7120
7.4262,0.4186,-94.2120
7.9690,7.7851,-93.5379
8.1000,8.1086,-93.2921
7.7360,7.9355,-93.5826
7.0814,7.4262,-94.2120
-7.7851,7.9690,-93.5379
-8.1086,8.1000,-93.2921
-7.9355,7.7360,-93.5826
-7.4262,7.0814,-94.2120
-7.9690,-7.7851,-93.5379
-8.1000,-8.1086,-93.2921
-7.7360,-7.9355,-93.5826
-7.0814,-7.4262,-94.2120
